voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA,pF,fdisp,avgFormant,mff
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000013.wav,2.8,152.14565146979197,39.83603266100045,9.467461671745928,0.0160930252568316,0.0001051681084835,0.008442777905251,0.0079810568807871,0.0253283337157531,0.1025630121024078,1.0785980514612328,0.0440322556573496,0.0542615218858754,0.0876466579320907,0.1320967669720488,551.6527142796377,1522.4310518571474,2763.0629255769995,3467.489524063345,526.930345970073,1501.833290054262,2882.314751356189,3589.034863952909,-3.339019674840593,0.076053711530709,1.327744782886411,1020.7015059942787,2125.028312833358,1691.505852139518
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000012.wav,2.36,147.3301946176089,53.26295463203567,6.591274154449209,0.0184034971196705,0.000124244278753,0.0096305353200811,0.0114796333014633,0.0288916059602433,0.1431943266562901,1.330341405194338,0.0659788356825727,0.0773725082928171,0.1188568870424699,0.1979365070477181,582.3291784211461,1438.2264619958091,2548.9608760714814,3291.10996430895,507.67673153291,1478.89328618239,2523.564653583689,3325.450019090108,1.1586703017094098,-2.0474553269768028,-0.7248398052378057,939.2577625190661,1958.8961725972742,1584.3358126112846
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000006.wav,6.96,176.9008381991108,30.806951915657653,9.98424231155827,0.017315523767822,9.753428273086446e-05,0.0089436134524971,0.0085884783493804,0.0268308403574914,0.1079274814523752,1.049851133264887,0.043873677304947,0.0601109466602393,0.1122102070870805,0.1316210319148411,511.61848025173305,1750.7909476895925,2664.2860990647114,3411.042660593709,459.4588865109656,1712.5627361614172,2743.8188969847706,3483.3282326645567,-2.7753065457685464,-0.0768974359574717,0.659874084062399,1007.9564487178637,2099.7921880804274,1656.0015809718348
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000010.wav,0.96,161.9852973109039,30.21388902532882,9.01500847237646,0.0191300637322864,0.0001181844327412,0.0101362184342468,0.0077373139132879,0.0304086553027405,0.1139452004912797,1.167529901053341,0.0455251230932082,0.0673174457583758,0.1052057523732546,0.1365753692796248,467.51317675382535,1768.4698625906178,2634.410877081812,3275.77743008984,489.42918351787785,1775.4655147416415,2706.439845633194,3401.516672290617,-1.6833050978970705,0.0020451860522186,0.6223900256889964,970.695829590913,2093.212804045833,1681.7764682220597
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000004.wav,6.05,174.21802425298955,52.81564084705289,8.320877591193984,0.0195157135680664,0.0001112770449814,0.0102920314287963,0.009864987806505,0.030876094286389,0.1360704489073687,1.247970403753208,0.0599967484647258,0.0833979451212106,0.1332919620757144,0.1799902453941774,568.1681072518825,1628.0641527684295,2648.6873898148942,3352.4829543483474,502.8945409095023,1617.564077603829,2669.088035891028,3340.0071947749966,0.6852890077222522,-1.6898352312890437,0.052301904768754084,945.7042179551648,2032.388462294839,1641.013594875756
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000005.wav,3.98,174.3766051185981,31.5046184315374,9.544347022634453,0.021472785724769,0.0001227313943032,0.0121734718314211,0.0122611311285348,0.0365204154942634,0.1082204295250536,1.1525191940338853,0.045433343872022,0.0615169263562413,0.1062089536366671,0.1363000316160662,562.4659945505159,1414.2812503026605,2523.444638591031,3298.8414874283485,525.2546089685425,1444.646194619963,2550.19511199914,3352.202516809897,-1.005764204050045,1.3435625506789002,-0.5362794408600134,942.3159692804516,1968.0746080993856,1595.9113252044829
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000011.wav,1.46,164.05411810277016,18.53393536048207,12.05102615799341,0.0181758587416171,0.0001104918810085,0.009491413068654,0.0089520625116746,0.028474239205962,0.0868769755569632,0.9101374942346616,0.0405325342683461,0.0512288344920332,0.082676503103103,0.1215976028050384,470.01376182986576,1435.0237332371362,2617.57720397507,3382.2285712681546,456.787529694638,1528.8336490407523,2655.827299490571,3444.4840114405883,-3.878628980507799,1.500395359230012,-0.15462312958032667,995.89882724865,2021.4831224166373,1589.826087197341
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000015.wav,6.96,188.49924220749773,48.95925491319631,8.901906114926213,0.0190571598018264,0.0001006287612078,0.0104117003194974,0.0089003651534031,0.0312351009584924,0.11339146231505,1.0920495539240884,0.0519580504328447,0.0709702863056095,0.112279322505314,0.1558741512985342,546.9713900466921,1662.7013523439834,2617.2655330464613,3350.574601826724,487.8135855478901,1593.282666207903,2663.5637151957503,3371.0158870142536,-1.3343993797733469,-0.3596115297746514,-0.017722545857278626,961.0674338221212,2028.9189634914492,1625.3341219950044
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000001.wav,6.96,181.2196928270264,67.78139403593748,6.583099183511961,0.027337361131495,0.0001505611497958,0.0145129315192029,0.0137845595819013,0.0435387945576089,0.1412410212856396,1.2933944211636583,0.0620825900210706,0.084108731539227,0.1381516596095458,0.1862477700632119,514.1213374886717,1686.938594048085,2572.73964448629,3415.689847046239,451.5809404222903,1695.7496355175906,2612.900474190488,3421.0580102863937,3.12709960719892,0.3004339414600594,-0.013761023236872755,989.825689954701,2045.3222651041906,1617.503244807126
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000029.wav,5.96,181.6251987478158,39.18736716895113,6.773638854340453,0.0239507721069139,0.000131631038885,0.0123515514108288,0.0116441266851595,0.0370546542324864,0.1372681514179006,1.296402394096437,0.060808677280019,0.079116593890881,0.1230928697026148,0.1824260318400571,610.4541791665392,1679.4006729259354,2678.322243844645,3381.679877172141,529.27415611135,1612.4543342446286,2721.5819841652105,3415.882914171738,1.6845487861486093,-0.5048994603134388,0.5825174033368982,962.2029193534627,2069.798347173232,1678.3136525850987
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000028.wav,4.44,174.02284132760147,57.726900917536064,8.244849967845283,0.0214133025331518,0.0001226424265794,0.0110743664497301,0.0103838633470417,0.0332230993491905,0.1393553612527689,1.2802722854278097,0.0677261520197849,0.0789013146769988,0.1326256781076678,0.2031784560593547,538.0454750992911,1652.3809673107603,2633.109184804919,3284.030374105266,458.66559528278697,1600.3666637111155,2575.188044136728,3277.079051603706,1.6023136506799724,-1.722397113490323,-0.7243477986856595,939.471152106973,1977.8248386835842,1577.621737193057
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000000.wav,6.96,200.0036118523897,46.19653890211772,7.542817852856266,0.0212953786428644,0.0001059127907771,0.0115968144653674,0.0117002354429784,0.0347904433961022,0.1127225912323536,1.0726370538263994,0.051720626239572,0.0660694832617457,0.1090252911464498,0.1551618787187162,546.3842585781043,1710.1681867080028,2673.279341309098,3409.1583349823763,491.2771888881913,1665.8947446675384,2766.879491053377,3451.1231695809565,-0.908366507927198,0.5775729335635466,0.7211633445876346,986.6153268975885,2093.7936485475157,1671.980527896703
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000014.wav,6.19,173.9208529761141,46.59993392938181,7.642612054191457,0.0182252223348256,0.0001042747099573,0.0098709602138082,0.009421955296925,0.0296128806414247,0.1209125512615209,1.1539784496247674,0.0546822765555931,0.071170813780434,0.1160177635940382,0.1640468296667794,574.9740894316564,1647.8065313820794,2688.5499701714807,3358.3853626139853,505.7154747351702,1580.0237215966802,2755.3350956185177,3405.7893672170485,-0.9130719379979956,-0.9045051553179584,0.4457208687195773,966.6912974939595,2061.715914791854,1654.780958775727
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000002.wav,0.96,188.9615773919581,63.17979054099927,4.592293721402818,0.0386569441989069,0.0002102937926867,0.0208529741562804,0.0260267408989415,0.0625589224688412,0.1444268615010677,1.3543536781166725,0.0535109771219789,0.1012124671888411,0.1442808634064755,0.1605329313659367,809.414636653145,1853.536434926756,2661.5149264863376,3467.4213285020546,476.6859418311132,1833.8206913829308,2667.7531119460014,3503.429284630077,6.939510593691395,4.470823388592504,0.8558638599154118,1008.9144475996545,2120.4222574475307,1690.6630104648218
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000016.wav,6.96,204.040662372562,35.99741970508938,5.470641949945408,0.0268079621310869,0.000131016106025,0.0136958061035554,0.012965026160913,0.0410874183106664,0.1498244411950958,1.3233245744433189,0.0653053439068745,0.0872086156721091,0.1533987984803521,0.1959160317206236,572.5590307038899,1565.7776299190434,2709.3206617475307,3336.867384932774,487.2355467762433,1554.3268056625293,2759.7924926168853,3313.1282117339565,3.309433283282003,-0.7941235577291956,0.021160683169824612,941.9642216525712,2028.6207641974038,1622.1798159886348
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000017.wav,6.67,202.43117055334264,34.107398421191974,8.193858637457431,0.0178885254025741,8.793659656605095e-05,0.0089660891093192,0.0094558086688672,0.0268982673279577,0.1158164356104021,1.2262341846934144,0.0480644718628806,0.0658033286751775,0.1186287167441844,0.144193415588642,517.4072960920979,1698.4043794543354,2622.144634974148,3326.8691663470995,472.9754955877534,1709.6323610341929,2573.235739964402,3348.368469353367,-1.7560918311974794,-0.9182637108233304,-0.1921806406876203,958.4643245885378,2026.0530164849288,1624.6639625763162
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000003.wav,4.0,194.847846961238,31.50303929957601,9.077456486024705,0.0255376292937655,0.0001314216700221,0.0142140156938899,0.0131537781780877,0.0426420470816697,0.1135179232772018,1.105538296699699,0.0490037080566029,0.0617184181732128,0.1072068347728836,0.1470111241698088,499.8474569938515,1746.072322279129,2617.7771774126154,3394.9181212168637,434.6861750209095,1689.2893206822746,2689.9757049433774,3498.411645795556,0.0313034043385593,2.078520178335721,0.33787137528455147,1021.2418235915488,2078.090711610529,1621.3425600314918
